G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Position
41,2016-02-02,33-123,PHO,,TOR,L (-7),1,18:16,0,0,,0,0,,0,0,,1,4,5,1,0,1,1,5,0,0.3,+6,5.0
42,2016-02-04,33-125,PHO,,HOU,L (-6),1,21:01,1,2,.500,0,0,,2,2,1.000,2,8,10,1,0,0,0,3,4,6.3,-4,5.0
43,2016-02-06,33-127,PHO,,UTA,L (-9),1,24:47,4,7,.571,0,0,,2,2,1.000,6,8,14,0,0,1,1,4,10,11.4,-5,5.0
44,2016-02-08,33-129,PHO,,OKC,L (-16),1,25:28,5,6,.833,0,0,,1,2,.500,1,6,7,0,0,1,1,1,11,10.2,-7,5.0
45,2016-02-10,33-131,PHO,,GSW,L (-8),1,27:20,5,6,.833,0,0,,3,5,.600,2,8,10,1,1,0,1,1,13,14.1,-3,5.0
46,2016-02-19,33-140,PHO,,HOU,L (-16),1,7:49,1,1,1.000,0,0,,0,0,,0,3,3,0,0,0,0,1,2,2.2,-8,5.0
47,2016-02-25,33-146,PHO,,BRK,L (-10),1,33:24,5,9,.556,0,0,,2,4,.500,3,8,11,1,2,2,3,5,12,10.5,+3,5.0
48,2016-02-27,33-148,PHO,,MEM,W (+5),1,23:16,3,4,.750,0,0,,1,2,.500,3,9,12,1,0,0,4,4,7,4.9,-4,5.0
49,2016-03-01,33-151,PHO,@,CHO,L (-34),1,26:12,4,4,1.000,0,0,,0,1,.000,2,1,3,1,0,0,2,3,8,5.6,-15,5.0
50,2016-03-03,33-153,PHO,@,MIA,L (-16),1,19:02,2,4,.500,0,0,,2,4,.500,1,2,3,0,0,0,0,1,6,4.1,-11,5.0
51,2016-03-04,33-154,PHO,@,ORL,W (+18),1,23:56,4,8,.500,0,0,,2,5,.400,1,11,12,0,1,1,3,3,10,6.3,+12,5.0
52,2016-03-06,33-156,PHO,@,MEM,W (+9),1,32:31,8,11,.727,0,0,,0,0,,2,8,10,0,0,0,1,1,16,13.9,+12,5.0
53,2016-03-09,33-159,PHO,,NYK,L (-31),1,25:44,2,4,.500,0,0,,0,0,,3,6,9,1,0,0,3,2,4,2.8,-8,5.0
54,2016-03-10,33-160,PHO,@,DEN,L (-18),1,22:06,2,4,.500,0,0,,4,7,.571,3,9,12,0,0,0,3,0,8,6.6,-1,5.0
55,2016-03-12,33-162,PHO,@,GSW,L (-7),1,29:45,6,9,.667,0,0,,0,0,,0,12,12,2,2,1,1,2,12,14.0,+1,5.0
56,2016-03-14,33-164,PHO,,MIN,W (+3),1,30:27,5,7,.714,0,0,,4,5,.800,5,6,11,1,1,2,2,6,14,14.7,0,5.0
57,2016-03-17,33-167,PHO,@,UTA,L (-34),1,23:26,2,3,.667,0,0,,0,0,,2,0,2,1,1,0,4,4,4,0.2,-33,5.0
58,2016-03-18,33-168,PHO,@,LAL,W (+5),1,33:16,6,10,.600,0,0,,0,1,.000,9,8,17,1,2,2,3,2,12,16.0,0,5.0
59,2016-03-21,33-171,PHO,,MEM,L (-6),1,12:27,1,2,.500,0,0,,0,0,,0,1,1,0,1,1,0,1,2,2.6,+1,5.0
60,2016-03-28,33-178,PHO,@,MIN,L (-5),1,18:37,1,1,1.000,0,0,,0,0,,0,3,3,4,0,0,2,5,2,1.4,-5,5.0
61,2016-03-30,33-180,PHO,@,MIL,L (-11),1,34:09,6,8,.750,0,0,,1,1,1.000,4,9,13,3,0,2,3,5,13,13.8,-15,5.0
62,2016-04-01,33-182,PHO,,WAS,L (-7),1,39:26,4,7,.571,0,0,,3,6,.500,6,9,15,2,0,1,1,3,11,13.3,-3,5.0
63,2016-04-03,33-184,PHO,,UTA,L (-15),1,37:58,10,12,.833,0,0,,1,4,.250,5,13,18,0,1,0,1,1,21,22.4,-8,5.0
64,2016-04-05,33-186,PHO,@,ATL,L (-13),1,35:33,3,5,.600,0,0,,4,6,.667,3,10,13,1,1,1,2,4,10,10.8,-18,5.0
65,2016-04-07,33-188,PHO,@,HOU,W (+9),1,32:32,8,11,.727,0,0,,5,6,.833,3,7,10,1,2,0,1,1,21,21.6,-2,5.0
66,2016-04-09,33-190,PHO,@,NOP,W (+21),1,20:47,4,6,.667,0,0,,5,6,.833,3,2,5,1,0,3,1,0,13,14.5,+17,5.0
